transaction_id,account_id,customer_id,card_network,card_type,product,txn_ts,amount_inr,currency,merchant_name,merchant_category,merchant_city,merchant_country,channel,auth_type,status,decline_reason,is_international,fx_rate,amount_base_inr,risk_score,fraud_label,device_id,ip_country
txn_00111_e95d2761,ACC3869,CUST92050,AMEX,CREDIT,Branded Cards,2025-07-15T22:58:53.844789+05:30,101.48,INR,NetConnect,Utilities,Chennai,IN,POS,chip_pin,APPROVED,,0,,101.48,42,0,,IN
txn_00112_db87d29c,ACC3365,CUST70689,RUPAY,CREDIT,Branded Cards,2025-12-21T18:03:34.844789+05:30,75,INR,NetConnect,Utilities,Kolkata,IN,ECOM,online,APPROVED,,0,,75,36,0,dev_39d96e684f,IN
txn_00113_cdfd9531,ACC4555,CUST72835,RUPAY,DEBIT,Branded Cards,2025-11-13T02:24:45.844789+05:30,75,INR,CityServices,Other,Delhi,IN,POS,contactless,APPROVED,,0,,75,48,0,,IN
txn_00114_61730c48,ACC8639,CUST79946,AMEX,CREDIT,Branded Cards,2025-07-23T01:27:19.844789+05:30,435.09,INR,ShopSphere,Ecomm,Mumbai,IN,ECOM,online,APPROVED,,0,,435.09,35,0,dev_c652555c75,IN
txn_00115_95831d58,ACC7841,CUST48691,AMEX,DEBIT,Branded Cards,2025-11-27T07:23:32.844789+05:30,75,INR,NetConnect,Utilities,Ahmedabad,IN,POS,contactless,APPROVED,,0,,75,19,0,,IN
txn_00116_2f1dc121,ACC9882,CUST94123,AMEX,CREDIT,Branded Cards,2025-12-20T19:27:33.844789+05:30,75,INR,WellnessRx,Pharmacy,Pune,IN,POS,contactless,APPROVED,,0,,75,55,0,,IN
txn_00117_0463750e,ACC9228,CUST98346,VISA,CREDIT,Branded Cards,2025-09-17T08:00:31.844789+05:30,77.97,EUR,FreshBasket,Grocery,Kolkata,DE,POS,chip_pin,DECLINED,SUSPECTED_FRAUD,1,89.3,6962.42,24,0,,IN
txn_00118_4ccb2355,ACC2320,CUST95686,VISA,CREDIT,Branded Cards,2025-07-23T13:22:55.844789+05:30,75,INR,QuickServices,Other,Pune,IN,POS,contactless,APPROVED,,0,,75,30,0,,IN
txn_00119_873570a2,ACC1697,CUST40115,VISA,DEBIT,Branded Cards,2025-11-11T17:53:58.844789+05:30,200.54,INR,HealthFirst,Pharmacy,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,200.54,26,0,,IN
txn_00120_4c9d6907,ACC3661,CUST83919,RUPAY,DEBIT,Branded Cards,2025-11-04T17:54:10.844789+05:30,75,AED,FreshBasket,Grocery,Hyderabad,AE,ECOM,online,APPROVED,,1,20.09,1507.05,39,0,dev_65d226a8b3,IN
txn_00121_57311609,ACC7499,CUST52778,RUPAY,DEBIT,Branded Cards,2025-12-28T15:26:52.844789+05:30,108.44,INR,WellnessRx,Pharmacy,Delhi,IN,ECOM,online,APPROVED,,0,,108.44,21,0,dev_d63b6dca0d,IN
txn_00122_4499d0a6,ACC3526,CUST59807,AMEX,DEBIT,Branded Cards,2025-07-27T08:55:06.844789+05:30,88.31,INR,StarCinemas,Entertainment,Chennai,IN,POS,contactless,APPROVED,,0,,88.31,44,0,,IN
txn_00123_991965ea,ACC6315,CUST60493,RUPAY,DEBIT,Branded Cards,2026-01-02T03:54:34.844789+05:30,94.95,INR,PowerGrid,Utilities,Mumbai,IN,POS,contactless,APPROVED,,0,,94.95,11,0,,IN
txn_00124_13b11e59,ACC6916,CUST42990,RUPAY,DEBIT,Branded Cards,2025-11-02T15:46:43.844789+05:30,75,INR,FuelPoint,Fuel,Pune,IN,POS,chip_pin,APPROVED,,0,,75,15,0,,IN
txn_00125_982a2277,ACC3230,CUST49378,RUPAY,CREDIT,Branded Cards,2025-10-14T16:34:23.844789+05:30,117.55,INR,StarCinemas,Entertainment,Delhi,IN,POS,contactless,APPROVED,,0,,117.55,26,0,,IN
txn_00126_ee9bf3e1,ACC4273,CUST87624,MASTERCARD,DEBIT,Branded Cards,2025-08-19T07:59:04.844789+05:30,89.59,INR,PowerGrid,Utilities,Kolkata,IN,ATM,atm_pin,APPROVED,,0,,89.59,29,0,,IN
txn_00127_12ef6101,ACC8357,CUST88372,VISA,DEBIT,Branded Cards,2025-09-04T17:20:12.844789+05:30,113.85,INR,UrbanCart,Ecomm,Hyderabad,IN,ECOM,online,DECLINED,NETWORK_ERROR,0,,113.85,41,0,dev_ca6c521d13,IN
txn_00128_fbcdbf5e,ACC7547,CUST53463,RUPAY,DEBIT,Branded Cards,2025-09-17T10:40:41.844789+05:30,75,INR,QuickServices,Other,Chennai,IN,ECOM,online,APPROVED,,0,,75,53,0,dev_0b9cd8758b,IN
txn_00129_15fa9483,ACC2901,CUST28569,VISA,CREDIT,Branded Cards,2025-10-08T03:10:47.844789+05:30,92.83,INR,SpiceTrail,Dining,Pune,IN,POS,contactless,APPROVED,,0,,92.83,6,0,,IN
txn_00130_ccd015c1,ACC3692,CUST41970,AMEX,DEBIT,Branded Cards,2025-08-26T08:11:02.844789+05:30,227.3,INR,ClickBazaar,Ecomm,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,227.3,12,0,,IN
txn_00131_638abdf6,ACC1072,CUST38153,MASTERCARD,DEBIT,Branded Cards,2025-11-14T04:24:04.844789+05:30,96.34,INR,LocalStore,Other,Ahmedabad,IN,POS,contactless,APPROVED,,0,,96.34,52,0,,IN
txn_00132_591196dc,ACC6766,CUST70012,VISA,CREDIT,Branded Cards,2025-07-31T08:15:14.844789+05:30,75,INR,QuickServices,Other,Chennai,IN,POS,contactless,APPROVED,,0,,75,25,0,,IN
txn_00133_eb4e2281,ACC3838,CUST82733,AMEX,CREDIT,Branded Cards,2025-11-23T20:42:29.844789+05:30,176.14,INR,CityCab,Travel,Mumbai,IN,POS,chip_pin,APPROVED,,0,,176.14,29,0,,IN
txn_00134_d703262f,ACC8272,CUST74054,AMEX,CREDIT,Branded Cards,2025-11-24T11:31:32.844789+05:30,150.74,INR,CityCab,Travel,Ahmedabad,IN,POS,contactless,APPROVED,,0,,150.74,46,0,,IN
txn_00135_8b0901ab,ACC7010,CUST81046,VISA,CREDIT,Branded Cards,2025-12-25T22:27:57.844789+05:30,214.1,INR,SpiceTrail,Dining,Hyderabad,IN,POS,contactless,APPROVED,,0,,214.1,40,0,,IN
txn_00136_b06b0f0c,ACC6744,CUST89988,MASTERCARD,DEBIT,Branded Cards,2025-07-27T22:56:47.844789+05:30,197.13,INR,FuelPoint,Fuel,Pune,IN,POS,chip_pin,APPROVED,,0,,197.13,54,0,,IN
txn_00137_ade68f51,ACC2560,CUST27771,MASTERCARD,CREDIT,Branded Cards,2025-09-22T12:22:37.844789+05:30,507.81,INR,ShopSphere,Ecomm,Bangalore,IN,POS,contactless,APPROVED,,0,,507.81,37,0,,IN
txn_00138_135508d0,ACC2525,CUST62802,AMEX,CREDIT,Branded Cards,2025-08-27T04:24:20.844789+05:30,362.06,INR,SkyRoute,Travel,Delhi,IN,ECOM,online,APPROVED,,0,,362.06,45,0,dev_606a0aa7d5,IN
txn_00139_d3293724,ACC4470,CUST74843,AMEX,DEBIT,Branded Cards,2025-10-29T02:46:49.844789+05:30,285.65,INR,FunZone,Entertainment,Bangalore,IN,ECOM,online,APPROVED,,0,,285.65,44,0,dev_3765d0b517,IN
txn_00140_002c4c22,ACC8009,CUST36518,AMEX,DEBIT,Branded Cards,2025-07-13T09:43:57.844789+05:30,163.26,INR,CityServices,Other,Delhi,IN,POS,contactless,APPROVED,,0,,163.26,6,0,,IN
txn_00141_7a10013f,ACC2276,CUST27393,AMEX,CREDIT,Branded Cards,2025-08-07T06:18:00.844789+05:30,190.63,INR,SpiceTrail,Dining,Chennai,IN,POS,contactless,APPROVED,,0,,190.63,32,0,,IN
txn_00142_231ae7c7,ACC7270,CUST27451,RUPAY,CREDIT,Branded Cards,2025-07-25T09:20:03.844789+05:30,75,INR,GreenLeaf Grocers,Grocery,Chennai,IN,ECOM,online,APPROVED,,0,,75,36,0,dev_5e5037cd6b,IN
txn_00143_1f873b46,ACC7291,CUST56076,VISA,CREDIT,Branded Cards,2025-09-18T03:05:05.844789+05:30,228.87,INR,CityCab,Travel,Chennai,IN,ECOM,online,APPROVED,,0,,228.87,65,0,dev_2319b814fc,IN
txn_00144_6449cb6f,ACC5842,CUST94694,MASTERCARD,CREDIT,Branded Cards,2025-12-23T05:49:17.844789+05:30,210.25,INR,TasteHub,Dining,Mumbai,IN,POS,contactless,APPROVED,,0,,210.25,24,0,,IN
txn_00145_12af97e4,ACC1273,CUST86986,RUPAY,DEBIT,Branded Cards,2025-12-19T14:02:00.844789+05:30,183.97,INR,SpeedFuel,Fuel,Ahmedabad,IN,ECOM,online,DECLINED,INSUFFICIENT_FUNDS,0,,183.97,66,0,dev_78c34201db,IN
txn_00146_3404c02a,ACC3545,CUST80305,AMEX,CREDIT,Branded Cards,2025-10-14T00:18:34.844789+05:30,100.77,INR,FreshBasket,Grocery,Kolkata,IN,POS,contactless,APPROVED,,0,,100.77,14,0,,IN
txn_00147_b538f96c,ACC3248,CUST11487,VISA,DEBIT,Branded Cards,2025-11-24T20:27:42.844789+05:30,83.29,INR,WellnessRx,Pharmacy,Pune,IN,POS,chip_pin,APPROVED,,0,,83.29,47,0,,IN
txn_00148_13badc91,ACC9128,CUST69663,AMEX,DEBIT,Branded Cards,2025-08-28T01:25:25.844789+05:30,181.14,INR,CityCab,Travel,Delhi,IN,ECOM,online,APPROVED,,0,,181.14,57,0,dev_93f99cea5c,IN
txn_00149_6b5bc975,ACC4678,CUST52179,VISA,DEBIT,Branded Cards,2025-11-02T23:22:48.844789+05:30,75,INR,CityCab,Travel,Delhi,IN,POS,chip_pin,APPROVED,,0,,75,7,0,,IN
txn_00150_335f2f59,ACC5777,CUST83899,AMEX,DEBIT,Branded Cards,2025-10-19T15:51:47.844789+05:30,75,INR,FuelPoint,Fuel,Chennai,IN,POS,chip_pin,APPROVED,,0,,75,24,0,,IN
txn_00151_b186a5a8,ACC1157,CUST53911,MASTERCARD,DEBIT,Branded Cards,2026-01-04T14:36:13.844789+05:30,107.25,INR,NetConnect,Utilities,Ahmedabad,IN,ATM,atm_pin,APPROVED,,0,,107.25,31,0,,IN
txn_00152_bf7655d7,ACC2391,CUST86122,RUPAY,DEBIT,Branded Cards,2025-12-11T20:08:00.844789+05:30,75,INR,SpeedFuel,Fuel,Pune,IN,POS,chip_pin,APPROVED,,0,,75,38,0,,IN
txn_00153_f18cccdc,ACC4321,CUST27840,MASTERCARD,DEBIT,Branded Cards,2025-08-09T10:34:04.844789+05:30,75,INR,FuelPoint,Fuel,Bangalore,IN,POS,chip_pin,APPROVED,,0,,75,52,0,,IN
txn_00154_b46788bd,ACC1660,CUST38183,MASTERCARD,CREDIT,Branded Cards,2025-10-14T09:08:06.844789+05:30,127,INR,CityCab,Travel,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,127,12,0,,IN
txn_00155_1a16998c,ACC3290,CUST25919,VISA,CREDIT,Branded Cards,2026-01-02T12:17:24.844789+05:30,75,INR,AquaFlow,Utilities,Bangalore,IN,ECOM,online,APPROVED,,0,,75,46,0,dev_183ff6579e,IN
txn_00156_7184b713,ACC3110,CUST22055,MASTERCARD,CREDIT,Branded Cards,2025-10-13T10:04:28.844789+05:30,471.67,INR,UrbanCart,Ecomm,Chennai,IN,ECOM,online,APPROVED,,0,,471.67,58,0,dev_e7329fc417,IN
txn_00157_9d3616a1,ACC5026,CUST94840,VISA,DEBIT,Branded Cards,2025-10-21T20:22:17.844789+05:30,75,GBP,FreshBasket,Grocery,Kolkata,GB,ECOM,online,APPROVED,,1,97.94,7345.33,37,0,dev_26e2280fe3,IN
txn_00158_5beec570,ACC8859,CUST81371,RUPAY,DEBIT,Branded Cards,2025-09-03T02:00:34.844789+05:30,79.2,INR,FreshBasket,Grocery,Hyderabad,IN,POS,contactless,APPROVED,,0,,79.2,39,0,,IN
txn_00159_0e500785,ACC4594,CUST85457,AMEX,DEBIT,Branded Cards,2025-09-28T01:37:03.844789+05:30,91.85,GBP,SpiceTrail,Dining,Bangalore,GB,POS,chip_pin,DECLINED,INVALID_PIN,1,104,9552.43,73,0,,IN
txn_00160_8ac8ad93,ACC6063,CUST33010,MASTERCARD,CREDIT,Branded Cards,2025-09-02T13:09:12.844789+05:30,721.77,INR,ClickBazaar,Ecomm,Chennai,IN,ECOM,online,APPROVED,,0,,721.77,48,0,dev_cffcedf994,IN
txn_00161_24435958,ACC2817,CUST78982,VISA,CREDIT,Branded Cards,2025-10-04T11:53:41.844789+05:30,82.62,INR,ClickBazaar,Ecomm,Pune,IN,POS,contactless,DECLINED,LIMIT_EXCEEDED,0,,82.62,25,0,,IN
txn_00162_b18d2c8c,ACC6846,CUST39260,AMEX,DEBIT,Branded Cards,2025-07-18T17:05:33.844789+05:30,99.62,INR,MetroPetro,Fuel,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,99.62,50,0,,IN
txn_00163_2401342a,ACC6425,CUST20198,MASTERCARD,DEBIT,Branded Cards,2025-11-06T01:54:30.844789+05:30,279.98,INR,TasteHub,Dining,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,279.98,44,0,,IN
txn_00164_e271fff9,ACC7783,CUST74629,AMEX,CREDIT,Branded Cards,2025-10-01T01:44:51.844789+05:30,75,INR,FuelPoint,Fuel,Chennai,IN,POS,contactless,APPROVED,,0,,75,8,0,,IN
txn_00165_5683ede0,ACC8909,CUST14062,RUPAY,CREDIT,Branded Cards,2025-09-16T14:44:14.844789+05:30,75,USD,PlayArena,Entertainment,Pune,US,POS,chip_pin,APPROVED,,1,79.74,5980.27,69,0,,IN
txn_00166_d700b461,ACC9043,CUST30131,MASTERCARD,DEBIT,Branded Cards,2025-12-23T01:23:53.844789+05:30,697.62,INR,SkyRoute,Travel,Mumbai,IN,POS,chip_pin,APPROVED,,0,,697.62,24,0,,IN
txn_00167_1754bf08,ACC9914,CUST60793,VISA,DEBIT,Branded Cards,2025-11-19T01:01:37.844789+05:30,165,INR,MetroPetro,Fuel,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,165,55,0,,IN
txn_00168_f8802878,ACC4727,CUST82561,RUPAY,DEBIT,Branded Cards,2025-12-21T00:26:29.844789+05:30,298.06,INR,CityCab,Travel,Bangalore,IN,POS,contactless,APPROVED,,0,,298.06,11,0,,IN
txn_00169_72f444ab,ACC3832,CUST31910,RUPAY,DEBIT,Branded Cards,2025-11-12T07:31:07.844789+05:30,682.79,INR,UrbanCart,Ecomm,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,682.79,12,0,,IN
txn_00170_eacb1f6d,ACC1202,CUST91665,MASTERCARD,CREDIT,Branded Cards,2025-08-07T19:30:34.844789+05:30,75,INR,MediPlus,Pharmacy,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75,30,0,,IN
txn_00171_e0bda1ee,ACC7732,CUST44620,RUPAY,CREDIT,Branded Cards,2025-09-28T14:41:43.844789+05:30,75,INR,MediPlus,Pharmacy,Delhi,IN,POS,chip_pin,APPROVED,,0,,75,39,0,,IN
txn_00172_052dfb9a,ACC6535,CUST49722,RUPAY,DEBIT,Branded Cards,2025-10-18T04:19:42.844789+05:30,75,INR,FreshBasket,Grocery,Hyderabad,IN,POS,contactless,DECLINED,INVALID_PIN,0,,75,22,0,,IN
txn_00173_7c059799,ACC9462,CUST59009,RUPAY,CREDIT,Branded Cards,2025-12-21T19:46:30.844789+05:30,177.3,INR,ShopSphere,Ecomm,Hyderabad,IN,ATM,atm_pin,APPROVED,,0,,177.3,17,0,,IN
txn_00174_1fb621ae,ACC1500,CUST41711,MASTERCARD,CREDIT,Branded Cards,2025-10-01T20:44:21.844789+05:30,75,INR,TasteHub,Dining,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75,28,0,,IN
txn_00175_c7a2f280,ACC4511,CUST39012,RUPAY,CREDIT,Branded Cards,2025-07-24T06:20:22.844789+05:30,75,INR,PlayArena,Entertainment,Chennai,IN,POS,contactless,APPROVED,,0,,75,15,0,,IN
txn_00176_409ca8f2,ACC6004,CUST94245,MASTERCARD,DEBIT,Branded Cards,2025-10-26T23:06:18.844789+05:30,75,INR,WellnessRx,Pharmacy,Bangalore,IN,ECOM,online,APPROVED,,0,,75,31,0,dev_02cd0579e2,IN
txn_00177_a3fe0479,ACC6327,CUST46291,RUPAY,DEBIT,Branded Cards,2025-10-30T14:38:49.844789+05:30,84.31,AED,FunZone,Entertainment,Pune,AE,POS,contactless,APPROVED,,1,23.37,1970.22,66,0,,IN
txn_00178_4269c28c,ACC7857,CUST63031,AMEX,CREDIT,Branded Cards,2025-09-28T13:14:58.844789+05:30,369.5,INR,RailEase,Travel,Pune,IN,ECOM,online,APPROVED,,0,,369.5,35,0,dev_7fa7c854e4,IN
txn_00179_c34e9baf,ACC3999,CUST99091,MASTERCARD,DEBIT,Branded Cards,2025-10-11T14:42:29.844789+05:30,265.47,INR,ClickBazaar,Ecomm,Ahmedabad,IN,ECOM,online,APPROVED,,0,,265.47,52,0,dev_b9423701f1,IN
txn_00180_e3b16d36,ACC4187,CUST75598,VISA,CREDIT,Branded Cards,2025-12-06T00:38:21.844789+05:30,75,INR,PowerGrid,Utilities,Hyderabad,IN,POS,contactless,APPROVED,,0,,75,45,0,,IN
txn_00181_c3b534db,ACC3595,CUST74169,AMEX,DEBIT,Branded Cards,2025-12-14T09:49:26.844789+05:30,75,INR,FreshBasket,Grocery,Delhi,IN,ATM,atm_pin,APPROVED,,0,,75,33,0,,IN
txn_00182_b18ad67d,ACC6641,CUST50906,RUPAY,DEBIT,Branded Cards,2025-12-03T10:47:45.844789+05:30,129.51,INR,HealthFirst,Pharmacy,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,129.51,6,0,,IN
txn_00183_303cb04b,ACC3701,CUST62873,RUPAY,DEBIT,Branded Cards,2026-01-01T06:13:08.844789+05:30,286.21,INR,SkyRoute,Travel,Bangalore,IN,POS,contactless,APPROVED,,0,,286.21,13,0,,IN
txn_00184_a976dc4d,ACC2771,CUST95664,MASTERCARD,CREDIT,Branded Cards,2025-12-31T12:46:45.844789+05:30,429.41,INR,ClickBazaar,Ecomm,Bangalore,IN,POS,chip_pin,APPROVED,,0,,429.41,54,0,,IN
txn_00185_d4a5a81e,ACC2718,CUST77054,VISA,DEBIT,Branded Cards,2025-07-31T10:14:56.844789+05:30,75,INR,FunZone,Entertainment,Mumbai,IN,POS,contactless,APPROVED,,0,,75,38,0,,IN
txn_00186_54a27051,ACC4842,CUST10358,AMEX,CREDIT,Branded Cards,2026-01-02T11:17:42.844789+05:30,75,INR,MetroPetro,Fuel,Pune,IN,POS,contactless,APPROVED,,0,,75,40,0,,IN
txn_00187_5c370739,ACC6123,CUST65836,VISA,DEBIT,Branded Cards,2025-12-07T11:04:36.844789+05:30,112.03,INR,SkyRoute,Travel,Mumbai,IN,ECOM,online,APPROVED,,0,,112.03,35,0,dev_da0a190939,IN
txn_00188_62be4009,ACC8835,CUST65278,VISA,CREDIT,Branded Cards,2025-07-23T08:27:47.844789+05:30,308.61,INR,RailEase,Travel,Delhi,IN,POS,contactless,APPROVED,,0,,308.61,12,0,,IN
txn_00189_ba2eeeb3,ACC3140,CUST73318,VISA,CREDIT,Branded Cards,2025-09-03T10:25:25.844789+05:30,75,INR,FreshBasket,Grocery,Mumbai,IN,POS,contactless,APPROVED,,0,,75,27,0,,IN
txn_00190_84e3b774,ACC9570,CUST91033,RUPAY,DEBIT,Branded Cards,2025-12-11T22:46:33.844789+05:30,88.36,INR,FreshBasket,Grocery,Hyderabad,IN,ECOM,online,DECLINED,LIMIT_EXCEEDED,0,,88.36,38,0,dev_dfab7aeb66,IN
txn_00191_0ce3c8c8,ACC9305,CUST39190,MASTERCARD,DEBIT,Branded Cards,2025-08-17T15:06:47.844789+05:30,80.67,INR,NetConnect,Utilities,Kolkata,IN,POS,chip_pin,DECLINED,SUSPECTED_FRAUD,0,,80.67,53,0,,IN
txn_00192_e3de4ec0,ACC9328,CUST83706,RUPAY,DEBIT,Branded Cards,2025-11-13T14:42:08.844789+05:30,224.22,INR,ShopSphere,Ecomm,Ahmedabad,IN,POS,contactless,APPROVED,,0,,224.22,10,0,,IN
txn_00193_38c46b38,ACC1035,CUST54742,RUPAY,DEBIT,Branded Cards,2025-10-06T15:27:52.844789+05:30,144.46,INR,PowerGrid,Utilities,Pune,IN,ECOM,online,APPROVED,,0,,144.46,59,0,dev_c218f1a1e4,IN
txn_00194_a21c0c06,ACC3018,CUST69048,AMEX,DEBIT,Branded Cards,2025-09-09T14:33:42.844789+05:30,81.03,INR,SpeedFuel,Fuel,Delhi,IN,POS,contactless,APPROVED,,0,,81.03,50,0,,IN
txn_00195_1a82833c,ACC7347,CUST96182,MASTERCARD,DEBIT,Branded Cards,2025-08-04T16:27:57.844789+05:30,82.17,INR,GreenLeaf Grocers,Grocery,Bangalore,IN,POS,contactless,APPROVED,,0,,82.17,16,0,,IN
txn_00196_8325bd9e,ACC5897,CUST81802,AMEX,DEBIT,Branded Cards,2025-10-16T18:22:48.844789+05:30,75,INR,WellnessRx,Pharmacy,Pune,IN,POS,contactless,APPROVED,,0,,75,49,0,,IN
txn_00197_7af985ff,ACC7839,CUST98374,MASTERCARD,CREDIT,Branded Cards,2025-08-22T04:07:30.844789+05:30,128.24,INR,ClickBazaar,Ecomm,Hyderabad,IN,ECOM,online,APPROVED,,0,,128.24,52,0,dev_5ac2c226ff,IN
txn_00198_c8cba592,ACC5835,CUST36738,RUPAY,CREDIT,Branded Cards,2025-08-20T13:21:33.844789+05:30,100.17,INR,QuickServices,Other,Bangalore,IN,POS,chip_pin,APPROVED,,0,,100.17,23,0,,IN
txn_00199_6aa415b5,ACC6122,CUST82368,AMEX,DEBIT,Branded Cards,2025-12-23T14:03:48.844789+05:30,316.08,INR,FuelPoint,Fuel,Pune,IN,ECOM,online,APPROVED,,0,,316.08,41,0,dev_61ed2e1bcd,IN
txn_00200_bc2e2b59,ACC9418,CUST25643,AMEX,CREDIT,Branded Cards,2025-10-01T13:03:21.844789+05:30,75,INR,StarCinemas,Entertainment,Chennai,IN,ECOM,online,APPROVED,,0,,75,28,0,dev_f62fddb26a,IN
txn_00201_d7d80594,ACC5934,CUST74297,RUPAY,DEBIT,Branded Cards,2025-08-11T18:30:17.844789+05:30,75,INR,LocalStore,Other,Delhi,IN,POS,contactless,DECLINED,NETWORK_ERROR,0,,75,25,0,,IN
txn_00202_5c5d3f1b,ACC5809,CUST38632,AMEX,CREDIT,Branded Cards,2025-07-30T19:13:14.844789+05:30,75,INR,NetConnect,Utilities,Pune,IN,ATM,atm_pin,APPROVED,,0,,75,27,0,,IN
txn_00203_83a9c235,ACC9335,CUST68400,RUPAY,CREDIT,Branded Cards,2025-09-03T12:56:20.844789+05:30,183.06,INR,FuelPoint,Fuel,Chennai,IN,POS,chip_pin,APPROVED,,0,,183.06,23,0,,IN
txn_00204_d5ee2587,ACC2702,CUST36945,AMEX,CREDIT,Branded Cards,2025-08-20T22:41:20.844789+05:30,81.68,INR,NetConnect,Utilities,Mumbai,IN,ATM,atm_pin,APPROVED,,0,,81.68,47,0,,IN
txn_00205_50ffde64,ACC1276,CUST61052,VISA,CREDIT,Branded Cards,2025-07-17T10:13:41.844789+05:30,81.44,INR,DailyMart,Grocery,Chennai,IN,POS,chip_pin,DECLINED,INVALID_PIN,0,,81.44,21,0,,IN
txn_00206_2804d0ac,ACC9740,CUST38818,VISA,CREDIT,Branded Cards,2025-12-02T00:17:59.844789+05:30,85.86,INR,GreenLeaf Grocers,Grocery,Mumbai,IN,POS,chip_pin,APPROVED,,0,,85.86,33,0,,IN
txn_00207_bf905d6a,ACC6633,CUST37752,AMEX,CREDIT,Branded Cards,2025-09-21T15:01:04.844789+05:30,75,INR,TasteHub,Dining,Chennai,IN,ATM,atm_pin,DECLINED,LIMIT_EXCEEDED,0,,75,30,0,,IN
txn_00208_54b2a582,ACC6851,CUST26805,MASTERCARD,CREDIT,Branded Cards,2025-07-17T14:40:13.844789+05:30,318.42,INR,SkyRoute,Travel,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,318.42,21,0,,IN
txn_00209_cec56969,ACC6182,CUST66139,MASTERCARD,CREDIT,Branded Cards,2025-11-23T14:21:34.844789+05:30,87.57,INR,TasteHub,Dining,Mumbai,IN,ECOM,online,APPROVED,,0,,87.57,40,0,dev_9190c80420,IN
txn_00210_14fc3a5d,ACC5597,CUST28350,AMEX,CREDIT,Branded Cards,2025-08-21T07:23:01.844789+05:30,440.43,INR,ClickBazaar,Ecomm,Kolkata,IN,POS,contactless,APPROVED,,0,,440.43,24,0,,IN
txn_00211_bbb4c0ce,ACC5767,CUST27548,AMEX,CREDIT,Branded Cards,2025-09-08T20:17:24.844789+05:30,75,INR,SpeedFuel,Fuel,Bangalore,IN,ECOM,online,APPROVED,,0,,75,54,0,dev_c5e4354021,IN
txn_00212_a8cf4f62,ACC3395,CUST73373,VISA,DEBIT,Branded Cards,2025-10-06T13:03:50.844789+05:30,128.45,INR,NetConnect,Utilities,Bangalore,IN,ECOM,online,APPROVED,,0,,128.45,53,0,dev_902ddc756b,IN
txn_00213_f7ebc69a,ACC9542,CUST93042,MASTERCARD,DEBIT,Branded Cards,2025-10-27T04:56:54.844789+05:30,516.81,INR,ShopSphere,Ecomm,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,516.81,7,0,,IN
txn_00214_8078636d,ACC3276,CUST67658,MASTERCARD,DEBIT,Branded Cards,2025-11-24T06:09:42.844789+05:30,75,INR,HealthFirst,Pharmacy,Mumbai,IN,POS,contactless,APPROVED,,0,,75,27,0,,IN
txn_00215_05bf0618,ACC4992,CUST15655,VISA,DEBIT,Branded Cards,2025-12-03T17:39:19.844789+05:30,223.19,INR,ShopSphere,Ecomm,Delhi,IN,POS,chip_pin,APPROVED,,0,,223.19,35,0,,IN
txn_00216_72fefdc2,ACC8723,CUST73133,MASTERCARD,CREDIT,Branded Cards,2025-11-23T06:32:55.844789+05:30,236.51,INR,QuickServices,Other,Delhi,IN,POS,contactless,APPROVED,,0,,236.51,51,0,,IN
txn_00217_6b77af9e,ACC3450,CUST89365,RUPAY,CREDIT,Branded Cards,2025-12-12T08:04:32.844789+05:30,84.13,INR,RailEase,Travel,Hyderabad,IN,POS,contactless,APPROVED,,0,,84.13,6,0,,IN
txn_00218_3abf9c65,ACC8899,CUST59969,RUPAY,CREDIT,Branded Cards,2025-10-07T17:05:20.844789+05:30,101.83,INR,CityServices,Other,Mumbai,IN,POS,chip_pin,APPROVED,,0,,101.83,31,0,,IN
txn_00219_850f1cdc,ACC1117,CUST59155,VISA,DEBIT,Branded Cards,2025-07-22T07:03:23.844789+05:30,243.28,INR,CityCab,Travel,Ahmedabad,IN,ECOM,online,APPROVED,,0,,243.28,44,0,dev_8593f6f723,US
txn_00220_7b8301cf,ACC3928,CUST58524,AMEX,DEBIT,Branded Cards,2025-08-14T18:19:54.844789+05:30,174.26,INR,PowerGrid,Utilities,Delhi,IN,POS,contactless,APPROVED,,0,,174.26,30,0,,IN
txn_00221_19abdc15,ACC4513,CUST76629,RUPAY,DEBIT,Branded Cards,2025-09-25T02:12:48.844789+05:30,112.74,INR,TasteHub,Dining,Chennai,IN,ECOM,online,APPROVED,,0,,112.74,27,0,dev_b3c879d932,IN
txn_00222_09aa5570,ACC7296,CUST62513,VISA,CREDIT,Branded Cards,2025-07-31T14:38:41.844789+05:30,82.53,INR,WellnessRx,Pharmacy,Bangalore,IN,ECOM,online,APPROVED,,0,,82.53,55,0,dev_145eef0d1e,IN
